ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11375224,JB343150,07/10/2018 04:55:00 AM,058XX S MARSHFIELD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,false,false,0715,007,15,67,04B,1166335,1866188,2018,07/17/2018 03:53:57 PM,41.788392967,-87.665651234,"(41.788392967, -87.665651234)"
11375223,JB343135,07/10/2018 03:12:00 AM,004XX W 76TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,0621,006,17,69,24,1174465,1854531,2018,07/17/2018 03:53:57 PM,41.75622771,-87.636188126,"(41.75622771, -87.636188126)"
11375222,JB343183,07/10/2018 12:30:00 AM,004XX W 100TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2232,022,9,73,05,1175030,1838268,2018,07/17/2018 03:53:57 PM,41.71158732,-87.634601386,"(41.71158732, -87.634601386)"
11375221,JB343064,07/10/2018 12:08:00 AM,003XX N MICHIGAN AVE,1020,ARSON,BY FIRE,OTHER,false,false,0111,001,42,32,09,1177246,1902350,2018,07/17/2018 03:53:57 PM,41.887384761,-87.624550742,"(41.887384761, -87.624550742)"
11375220,JB343169,07/10/2018 05:00:00 AM,028XX N ELSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,1411,014,1,21,05,1159428,1918961,2018,07/17/2018 03:53:57 PM,41.933351852,-87.689525731,"(41.933351852, -87.689525731)"
11375211,JB343151,07/10/2018 01:30:00 AM,109XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2234,022,34,75,06,1171940,1832055,2018,07/17/2018 03:53:57 PM,41.694606151,-87.646099296,"(41.694606151, -87.646099296)"
11375210,JB343163,07/10/2018 12:01:00 AM,026XX N ASHLAND AVE,0810,THEFT,OVER $500,STREET,false,false,1931,019,32,7,06,1165213,1917663,2018,07/17/2018 03:53:57 PM,41.929668893,-87.668303277,"(41.929668893, -87.668303277)"
11375208,JB343159,07/10/2018 05:00:00 AM,039XX N SHERIDAN RD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,MEDICAL/DENTAL OFFICE,false,false,1923,019,46,6,26,1168891,1926523,2018,07/17/2018 03:53:57 PM,41.95390204,-87.654529895,"(41.95390204, -87.654529895)"
11375207,JB343094,07/10/2018 01:35:00 AM,005XX N CENTRAL AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,false,false,1523,015,37,25,03,1138937,1903099,2018,07/17/2018 03:53:57 PM,41.890222244,-87.765215781,"(41.890222244, -87.765215781)"
11375206,JB343098,07/10/2018 01:42:00 AM,056XX S ASHLAND AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0715,007,15,67,04B,1166638,1867218,2018,07/17/2018 03:53:57 PM,41.79121295,-87.664510866,"(41.79121295, -87.664510866)"
11375205,JB343096,07/10/2018 01:45:00 AM,088XX S MORGAN ST,0810,THEFT,OVER $500,RESIDENCE,false,true,2222,022,21,71,06,1171189,1846293,2018,07/17/2018 03:53:57 PM,41.733693755,-87.648434254,"(41.733693755, -87.648434254)"
11375202,JB343131,07/10/2018 03:00:00 AM,024XX N NEVA AVE,5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,RESIDENCE,false,false,2512,025,36,18,17,1128193,1915289,2018,07/17/2018 03:53:57 PM,41.923861683,-87.804397438,"(41.923861683, -87.804397438)"
11375200,JB343086,07/10/2018 01:17:00 AM,037XX W 67TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0833,008,13,65,14,1152702,1859590,2018,07/17/2018 03:53:57 PM,41.770566689,-87.715812497,"(41.770566689, -87.715812497)"
11375197,JB343129,07/10/2018 02:50:00 AM,067XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,OTHER,false,false,0332,003,5,43,08B,1188026,1860690,2018,07/17/2018 03:53:57 PM,41.772816243,-87.586294452,"(41.772816243, -87.586294452)"
11375191,JB343132,07/10/2018 03:40:00 AM,024XX W 21ST ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1023,010,25,31,04B,1160401,1890004,2018,07/17/2018 03:53:57 PM,41.853871305,-87.686751947,"(41.853871305, -87.686751947)"
11375189,JB343118,07/10/2018 02:10:00 AM,023XX S SACRAMENTO AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1033,010,12,30,24,1156727,1888339,2018,07/17/2018 03:53:57 PM,41.849377484,-87.700282013,"(41.849377484, -87.700282013)"
11375186,JB343116,07/10/2018 02:00:00 AM,068XX S EAST END AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,false,true,0332,003,5,43,04B,1188712,1860059,2018,07/17/2018 03:53:57 PM,41.771068348,-87.583799955,"(41.771068348, -87.583799955)"
11375185,JB343105,07/10/2018 02:00:00 AM,056XX S EMERALD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0711,007,20,68,05,1172261,1867550,2018,07/17/2018 03:53:57 PM,41.792002104,-87.643882805,"(41.792002104, -87.643882805)"
11375183,JB343111,07/10/2018 02:35:00 AM,014XX E 67TH PL,0820,THEFT,$500 AND UNDER,ALLEY,false,false,0332,003,5,43,06,1187036,1860525,2018,07/17/2018 03:53:57 PM,41.772387009,-87.589928706,"(41.772387009, -87.589928706)"
11375181,JB343137,07/10/2018 04:00:00 AM,0000X W JACKSON BLVD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0113,001,42,32,06,1176338,1898987,2018,07/17/2018 03:53:57 PM,41.878177032,-87.627986655,"(41.878177032, -87.627986655)"
11375180,JB343134,07/10/2018 03:45:00 AM,050XX W THOMAS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1531,015,37,25,14,1142617,1906854,2018,07/17/2018 03:53:57 PM,41.900458747,-87.751607442,"(41.900458747, -87.751607442)"
11375176,JB343106,07/10/2018 01:20:00 AM,067XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0331,003,5,43,08B,1191706,1860653,2018,07/17/2018 03:53:57 PM,41.772626204,-87.572805978,"(41.772626204, -87.572805978)"
11375175,JB343121,07/10/2018 02:55:00 AM,003XX S KILBOURN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,true,1131,011,24,26,07,1146443,1898085,2018,07/17/2018 03:53:57 PM,41.876323566,-87.737777754,"(41.876323566, -87.737777754)"
11375174,JB343128,07/10/2018 03:15:00 AM,043XX W WILSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1722,017,45,16,14,1146238,1930211,2018,07/17/2018 03:53:57 PM,41.964484364,-87.737711181,"(41.964484364, -87.737711181)"
11375173,JB343109,07/10/2018 02:25:00 AM,040XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1712,017,39,14,06,1148714,1931595,2018,07/17/2018 03:53:57 PM,41.968234567,-87.728571616,"(41.968234567, -87.728571616)"
11375172,JB343075,07/10/2018 12:30:00 AM,103XX S TORRENCE AVE,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,0434,004,10,51,06,1195507,1837029,2018,07/17/2018 03:53:57 PM,41.707706931,-87.559651388,"(41.707706931, -87.559651388)"
11375171,JB343080,07/10/2018 12:48:00 AM,066XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0321,003,5,42,08B,1184362,1861175,2018,07/17/2018 03:53:57 PM,41.774233678,-87.599710369,"(41.774233678, -87.599710369)"
11375170,JB343119,07/10/2018 02:45:00 AM,011XX S CANAL ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,false,false,0124,001,2,28,11,1173310,1895266,2018,07/17/2018 03:53:57 PM,41.868034106,-87.639215155,"(41.868034106, -87.639215155)"
11375167,JB343067,07/10/2018 12:15:00 AM,078XX S CARPENTER ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,0612,006,17,71,04A,1170674,1852835,2018,07/17/2018 03:53:57 PM,41.751657125,-87.650130681,"(41.751657125, -87.650130681)"
11375164,JB343085,07/10/2018 01:18:00 AM,001XX W CERMAK RD,0460,BATTERY,SIMPLE,CTA TRAIN,true,false,0914,009,25,34,08B,1175616,1889758,2018,07/17/2018 03:53:57 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
11375160,JB343095,07/10/2018 12:00:00 AM,071XX W BELDEN AVE,0810,THEFT,OVER $500,STREET,false,false,2512,025,36,25,06,1128569,1914285,2018,07/17/2018 03:53:57 PM,41.921100206,-87.803038651,"(41.921100206, -87.803038651)"
11375156,JB343113,07/10/2018 12:00:00 AM,015XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,1422,014,26,23,07,1154736,1910375,2018,07/17/2018 03:53:57 PM,41.909886557,-87.706999043,"(41.909886557, -87.706999043)"
11375153,JB343089,07/10/2018 01:15:00 AM,014XX S AVERS AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1011,010,24,29,04B,1150944,1892821,2018,07/17/2018 03:53:57 PM,41.861791657,-87.721389237,"(41.861791657, -87.721389237)"
11375148,JB343082,07/10/2018 12:55:00 AM,008XX W SUNNYSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1914,019,46,3,14,1169828,1930085,2018,07/17/2018 03:53:57 PM,41.963655869,-87.65098113,"(41.963655869, -87.65098113)"
11375143,JB343090,07/10/2018 01:15:00 AM,002XX S COLUMBUS DR,0460,BATTERY,SIMPLE,STREET,true,false,0114,001,42,32,08B,1178310,1899355,2018,07/17/2018 03:53:57 PM,41.879142144,-87.620734794,"(41.879142144, -87.620734794)"
11375142,JB343083,07/10/2018 01:15:00 AM,059XX W SUPERIOR ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,1511,015,29,25,08B,1136620,1904394,2018,07/17/2018 03:53:57 PM,41.893817672,-87.773693992,"(41.893817672, -87.773693992)"
11375140,JB343051,07/10/2018 12:01:00 AM,073XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0732,007,17,68,08B,1173234,1856226,2018,07/17/2018 03:53:57 PM,41.760906284,-87.640649452,"(41.760906284, -87.640649452)"
11375138,JB343101,07/10/2018 01:49:00 AM,002XX W 72ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0731,007,17,69,08B,1176014,1857230,2018,07/17/2018 03:53:57 PM,41.763599495,-87.630430571,"(41.763599495, -87.630430571)"
11375132,JB343054,07/10/2018 12:00:00 AM,087XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,2222,022,21,71,08B,1171170,1846934,2018,07/17/2018 03:53:57 PM,41.735453163,-87.648485175,"(41.735453163, -87.648485175)"
11381615,JB351573,07/05/2018 10:30:00 AM,050XX S ELLIS AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,true,false,0222,002,4,39,18,,,2018,07/17/2018 03:51:17 PM,,,
11379270,JB348374,06/30/2018 08:05:00 PM,012XX W WASHINGTON BLVD,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1224,012,27,28,06,,,2018,07/17/2018 03:51:17 PM,,,
11376112,JB344256,07/08/2018 12:20:00 PM,044XX S KEDZIE AVE,0460,BATTERY,SIMPLE,RESTAURANT,true,false,0821,008,14,58,08B,1155776,1874789,2018,07/17/2018 03:51:17 PM,41.812213795,-87.704136552,"(41.812213795, -87.704136552)"
11376044,JB338607,07/06/2018 03:00:00 PM,011XX S KEELER AVE,0460,BATTERY,SIMPLE,STREET,false,true,1132,011,24,29,08B,,,2018,07/17/2018 03:51:17 PM,,,
11375880,JB344141,07/07/2018 01:30:00 AM,068XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0322,003,20,69,06,1178342,1859725,2018,07/17/2018 03:51:17 PM,41.770393526,-87.62182237,"(41.770393526, -87.62182237)"
11375506,JB343396,07/09/2018 11:00:00 PM,034XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1123,011,28,27,08B,1153559,1900462,2018,07/17/2018 03:51:17 PM,41.882707836,-87.71158678,"(41.882707836, -87.71158678)"
11375053,JB342754,07/09/2018 06:21:00 PM,011XX S DELANO CT W,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,0123,001,2,32,08B,1175107,1895288,2018,07/17/2018 03:51:17 PM,41.868054413,-87.632617432,"(41.868054413, -87.632617432)"
11374857,JB342549,07/09/2018 04:54:00 PM,016XX N LAKE SHORE DR,0460,BATTERY,SIMPLE,PARK PROPERTY,true,false,1814,018,43,7,08B,1176670,1911085,2018,07/17/2018 03:51:17 PM,41.911367051,-87.626401638,"(41.911367051, -87.626401638)"
11374278,JB341829,07/09/2018 09:00:00 AM,043XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,1723,017,39,16,07,1148942,1928706,2018,07/17/2018 03:51:17 PM,41.960302524,-87.727808338,"(41.960302524, -87.727808338)"
11374168,JB340672,07/08/2018 10:27:00 AM,054XX W MADISON ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,1522,015,28,25,26,1139699,1899480,2018,07/17/2018 03:51:17 PM,41.88027737,-87.762505732,"(41.88027737, -87.762505732)"
11374158,JB341633,07/09/2018 02:21:00 AM,029XX S FEDERAL ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,0133,001,3,35,15,1176116,1885609,2018,07/17/2018 03:51:17 PM,41.841471897,-87.629204627,"(41.841471897, -87.629204627)"
11374040,JB341608,07/09/2018 01:10:00 AM,016XX W FULLERTON AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,SIDEWALK,true,false,1811,018,32,7,26,1164747,1916004,2018,07/17/2018 03:51:17 PM,41.925126405,-87.670062851,"(41.925126405, -87.670062851)"
11374012,JB341441,07/08/2018 10:08:00 PM,021XX S ARCHER AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,OTHER,true,false,0914,009,25,34,08A,1174997,1890040,2018,07/17/2018 03:51:17 PM,41.853655999,-87.633178377,"(41.853655999, -87.633178377)"
11373965,JB341456,07/08/2018 10:28:00 PM,015XX S SAWYER AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,true,true,1022,010,24,29,04A,1154945,1892332,2018,07/17/2018 03:51:17 PM,41.860370591,-87.706715255,"(41.860370591, -87.706715255)"
11373706,JB341233,07/08/2018 06:38:00 PM,013XX S TROY ST,143C,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,ALLEY,true,false,1022,010,24,29,15,1155571,1893727,2018,07/17/2018 03:51:17 PM,41.864186063,-87.70437984,"(41.864186063, -87.70437984)"
11373445,JB340874,07/08/2018 01:55:00 PM,063XX S OAKLEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,true,true,0825,008,15,66,26,1162165,1862469,2018,07/17/2018 03:51:17 PM,41.77827538,-87.681044563,"(41.77827538, -87.681044563)"
11371521,JB338366,07/06/2018 02:00:00 PM,002XX W MONROE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,0122,001,2,32,11,1174593,1899875,2018,07/17/2018 03:51:17 PM,41.880652933,-87.634367274,"(41.880652933, -87.634367274)"
11371114,JB337668,07/04/2018 12:00:00 PM,040XX S WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0921,009,12,58,11,1161038,1877847,2018,07/17/2018 03:51:17 PM,41.820497972,-87.68475084,"(41.820497972, -87.68475084)"
11369699,JB335698,07/04/2018 11:45:00 PM,064XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0825,008,15,66,08B,1160812,1861969,2018,07/17/2018 03:51:17 PM,41.776931366,-87.686018551,"(41.776931366, -87.686018551)"
11369520,JB335293,07/04/2018 05:46:00 PM,016XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1021,010,24,29,08B,1152641,1891608,2018,07/17/2018 03:51:17 PM,41.858429684,-87.71519185,"(41.858429684, -87.71519185)"
11369094,JB334761,07/04/2018 03:30:00 AM,003XX W HUBBARD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,1831,018,42,8,08B,1173879,1903256,2018,07/17/2018 03:51:17 PM,41.889946527,-87.63688824,"(41.889946527, -87.63688824)"
11369024,JB334639,07/04/2018 04:56:00 AM,074XX S SOUTH SHORE DR,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,APARTMENT,true,true,0334,003,7,43,15,1195745,1856655,2018,07/17/2018 03:51:17 PM,41.761556454,-87.558132507,"(41.761556454, -87.558132507)"
11367979,JB333305,06/28/2018 12:00:00 PM,036XX S LAKE PARK AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0212,002,4,36,11,1182233,1881257,2018,07/17/2018 03:51:17 PM,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
11367369,JB332546,07/02/2018 06:15:00 PM,028XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1032,010,22,30,08B,1153497,1884857,2018,07/17/2018 03:51:17 PM,41.839887182,-87.712228993,"(41.839887182, -87.712228993)"
11364165,JB328304,06/29/2018 05:40:00 PM,044XX W GLADYS AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,1131,011,24,26,03,1146886,1897987,2018,07/17/2018 03:51:17 PM,41.876046196,-87.736153693,"(41.876046196, -87.736153693)"
11363316,JB327261,06/29/2018 03:00:00 AM,004XX W 99TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2232,022,9,73,05,1175047,1839259,2018,07/17/2018 03:51:17 PM,41.714306386,-87.634509672,"(41.714306386, -87.634509672)"
11361411,JB324680,06/26/2018 09:46:00 AM,026XX W 47TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,0922,009,12,58,11,1159360,1873402,2018,07/17/2018 03:51:17 PM,41.808334931,-87.691028429,"(41.808334931, -87.691028429)"
11360974,JB323212,06/15/2018 05:00:00 PM,008XX E 81ST ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0631,006,8,44,11,1183442,1851478,2018,07/17/2018 03:51:17 PM,41.747645629,-87.603384519,"(41.747645629, -87.603384519)"
11360553,JB323925,06/26/2018 02:42:00 PM,010XX N LAKE SHORE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1824,018,42,8,11,1177305,1907265,2018,07/17/2018 03:51:17 PM,41.900870422,-87.624184899,"(41.900870422, -87.624184899)"
11358908,JB321728,06/25/2018 10:45:00 AM,0000X W 79TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA PLATFORM,true,false,0623,006,6,44,26,1177483,1852629,2018,07/17/2018 03:51:17 PM,41.750940757,-87.625185222,"(41.750940757, -87.625185222)"
11356285,JB318351,06/20/2018 11:54:00 AM,010XX W GRACE ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,false,true,1923,019,44,6,04B,1168758,1925506,2018,07/17/2018 03:51:17 PM,41.951114243,-87.655048404,"(41.951114243, -87.655048404)"
11355359,JB316691,06/18/2018 10:00:00 AM,001XX W LAKE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0122,001,42,32,11,1174865,1901728,2018,07/17/2018 03:51:17 PM,41.885731591,-87.633313023,"(41.885731591, -87.633313023)"
11355340,JB316815,05/11/2018 03:22:00 PM,017XX S STATE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,POLICE FACILITY/VEH PARKING LOT,false,false,0131,001,3,33,11,1176607,1891853,2018,07/17/2018 03:51:17 PM,41.858594819,-87.627214427,"(41.858594819, -87.627214427)"
11354314,JB315597,06/13/2018 08:00:00 AM,035XX W HIRSCH ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1422,014,26,23,06,1152554,1909085,2018,07/17/2018 03:51:17 PM,41.906390121,-87.715049016,"(41.906390121, -87.715049016)"
11353551,JB314476,06/20/2018 12:00:00 AM,018XX S WESTERN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1234,010,25,31,04B,1159146,1892630,2018,07/17/2018 03:51:17 PM,41.861103162,-87.691286207,"(41.861103162, -87.691286207)"
11348937,JB308053,06/06/2018 01:08:00 PM,0000X S WACKER DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,false,false,0122,001,2,32,11,1173944,1900044,2018,07/17/2018 03:51:17 PM,41.881131159,-87.636745285,"(41.881131159, -87.636745285)"
11347363,JB306261,06/14/2018 09:00:00 AM,037XX W CONCORD PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,2535,025,26,23,20,1151362,1910719,2018,07/17/2018 03:51:17 PM,41.910897464,-87.719384761,"(41.910897464, -87.719384761)"
11342396,JB299758,06/09/2018 02:35:00 PM,061XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CURRENCY EXCHANGE,true,false,0825,008,15,66,14,1161427,1863804,2018,07/17/2018 03:51:17 PM,41.781954133,-87.683713146,"(41.781954133, -87.683713146)"
11340587,JB297033,05/26/2018 03:00:00 PM,009XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,true,false,1833,018,42,8,06,1177322,1906785,2018,07/17/2018 03:51:17 PM,41.899552895,-87.624137033,"(41.899552895, -87.624137033)"
11339675,JB296193,06/06/2018 06:00:00 PM,020XX W MOFFAT ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,1434,014,32,22,05,1162488,1912463,2018,07/17/2018 03:51:17 PM,41.915457313,-87.678462808,"(41.915457313, -87.678462808)"
11339018,JB295296,06/06/2018 10:40:00 AM,001XX N MICHIGAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARK PROPERTY,true,false,0114,001,42,32,11,1177295,1900950,2018,07/17/2018 03:51:17 PM,41.883541976,-87.624413274,"(41.883541976, -87.624413274)"
11338089,JB294137,05/31/2018 04:20:00 PM,059XX N KENMORE AVE,0890,THEFT,FROM BUILDING,APARTMENT,true,false,2433,024,48,77,06,1168162,1939832,2018,07/17/2018 03:51:17 PM,41.99043815,-87.656823418,"(41.99043815, -87.656823418)"
11338019,JB293774,06/05/2018 09:44:00 AM,010XX S STATE ST,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,true,false,0123,001,2,32,05,1176502,1895903,2018,07/17/2018 03:51:17 PM,41.869710651,-87.627477612,"(41.869710651, -87.627477612)"
11337876,JB293841,06/03/2018 10:00:00 AM,047XX N KEDZIE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,false,false,1713,017,33,14,11,1154190,1931344,2018,07/17/2018 03:51:17 PM,41.967437975,-87.708443315,"(41.967437975, -87.708443315)"
11336391,JB291825,06/03/2018 10:58:00 PM,003XX N LARAMIE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1532,015,28,25,08B,1141648,1901794,2018,07/17/2018 03:51:17 PM,41.886591478,-87.755291885,"(41.886591478, -87.755291885)"
11316890,JB265845,04/25/2018 04:11:00 PM,011XX W 95TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,2213,022,21,73,26,1170284,1841415,2018,07/17/2018 03:51:17 PM,41.720327532,-87.651891199,"(41.720327532, -87.651891199)"
11311234,JB258381,05/10/2018 04:38:00 PM,072XX S MAY ST,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,true,false,0733,007,17,68,26,1172659,1897574,2018,07/17/2018 03:51:17 PM,41.874381838,-87.641536792,"(41.874381838, -87.641536792)"
11301619,JB245577,05/01/2018 01:00:00 AM,110XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0513,005,34,49,07,1176901,1831918,2018,07/17/2018 03:51:17 PM,41.694120148,-87.627939823,"(41.694120148, -87.627939823)"
11298485,JB241531,04/26/2018 09:18:00 PM,058XX S MC VICKER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENTIAL YARD (FRONT/BACK),true,true,0811,008,23,56,26,1137054,1865187,2018,07/17/2018 03:51:17 PM,41.786219872,-87.773039361,"(41.786219872, -87.773039361)"
11295408,JB237385,04/25/2018 11:45:00 AM,055XX S KOLIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENTIAL YARD (FRONT/BACK),true,false,0813,008,13,62,05,1148310,1867473,2018,07/17/2018 03:51:17 PM,41.792284321,-87.731709897,"(41.792284321, -87.731709897)"
11294687,JB236567,02/01/2018 08:00:00 AM,009XX N ASHLAND AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1213,012,1,24,08B,1165552,1906513,2018,07/17/2018 03:51:17 PM,41.899065363,-87.667375699,"(41.899065363, -87.667375699)"
11270454,JB204070,03/28/2018 04:00:00 PM,039XX W CHICAGO AVE,0485,BATTERY,AGGRAVATED OF A CHILD,APARTMENT,true,true,1112,011,27,23,04B,1150018,1905056,2018,07/17/2018 03:51:17 PM,41.895383921,-87.724469836,"(41.895383921, -87.724469836)"
11264305,JB195505,03/18/2018 03:00:00 AM,013XX W NORTH AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,BAR OR TAVERN,true,false,1433,014,32,24,04B,1167262,1910775,2018,07/17/2018 03:51:17 PM,41.91072397,-87.660972253,"(41.91072397, -87.660972253)"
11252485,JB180903,03/10/2018 02:38:00 PM,008XX N KILDARE AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,1111,011,37,23,03,1147556,1905317,2018,07/17/2018 03:51:17 PM,41.896147721,-87.733505543,"(41.896147721, -87.733505543)"
